id, x, y, freq, label
3347, -48.124157, 21.335073, 0, erence
3348, 1.523223, -38.860039, 66, win
3349, -33.718632, 48.323898, 14, sales
3350, 38.127338, 46.624207, 8, equipment
3351, -52.477112, 6.024366, 18, immediate
3352, 3.771346, -39.014648, 44, richard
3353, 34.128292, 18.080204, 10, berner
3354, 58.958965, -24.041479, 6, exercise
3355, -26.204094, 47.325771, 14, league
3356, 1.148421, -49.030933, 40, charges
3357, 53.539001, -13.929320, 8, whatsoever
3358, 8.195711, 51.058731, 10, jammed
3359, 40.334381, -49.517490, 6, prosecute
3360, -64.457161, 8.078923, 20, nineteen
3361, 56.302898, -10.293812, 6, involve
3362, 39.126350, 47.003605, 8, cleary
3363, -23.171150, -60.938126, 34, girl
3364, 38.292942, 45.063904, 6, alleyway
3365, 53.295898, -21.533272, 6, unsuccessful
3366, 58.579613, -3.608926, 6, flexible
3367, -48.306858, -33.849403, 30, elected
3368, -52.344872, 9.387167, 18, forces
3369, 44.992317, -28.850012, 6, suc
3370, 4.299419, -18.182482, 60, investigation
3371, -39.374554, 29.682903, 20, meredith
3372, -47.180592, 26.513742, 14, enforcing
3373, 38.028572, -39.571892, 8, incensed
3374, -8.562595, 61.150158, 8, tes
3375, 30.112226, 44.409199, 6, tifying
3376, -63.143913, -30.009167, 28, influence
3377, 62.674618, 2.831847, 6, bribes
3378, 24.153584, 52.229424, 6, shotgun
3379, -12.519077, 0.536093, 102, tom
3380, -5.169998, 52.335098, 14, killed
3381, 60.101837, -21.312548, 6, scheme
3382, 10.725277, 50.169758, 12, preacher
3383, -60.670300, 7.783886, 14, beneath
3384, 45.107952, -26.820316, 6, presbyterian
3385, 62.464340, -7.042645, 8, georgia
3386, 61.576668, 3.253550, 6, prince
3387, -51.617115, 27.090487, 20, speakers
3388, 26.828436, 52.220200, 6, sermons
3389, -50.179008, 27.752493, 12, fairly
3390, -59.947346, -10.100491, 22, humor
3391, 9.474412, 38.617786, 16, field
3392, 44.123184, 10.951324, 10, spiritual
3393, 6.076013, -20.894537, 60, christian
3394, -49.201916, 12.813811, 12, marching
3395, 0.929276, -58.553307, 62, things
3396, -27.416315, 50.440556, 8, regarding
3397, -48.817135, -33.872952, 22, prostitution
3398, 42.432171, 37.422024, 8, bodies
3399, -43.800495, -42.696144, 24, bers
3400, -35.136795, 27.714830, 0, tra
3401, -51.474724, -38.828373, 22, hell
3402, 47.486404, -21.477041, 6, insti
3403, 60.879532, -20.427391, 6, pit
3404, -51.136074, -23.151903, 22, vision
3405, 16.728209, 56.929184, 14, dare
3406, -11.778960, 61.792130, 18, walls
3407, 7.137186, 52.649082, 10, sive
3408, -51.447369, -46.176140, 20, quiet
3409, -17.424038, 54.610775, 10, progressive
3410, 66.147263, -6.724631, 6, guidance
3411, -7.683585, 59.415321, 10, command
3412, -10.887003, 55.882767, 8, removal
3413, 60.220299, -13.933656, 6, tenderloin
3414, 20.046343, 44.936619, 10, jackson
3415, 58.100922, 2.558990, 8, avenues
3416, -54.712555, -8.718303, 22, larger
3417, -49.564457, 13.412893, 14, attracted
3418, 47.958164, -10.074389, 6, fascination
3419, -54.662426, -32.185322, 16, vicious
3420, -43.054192, 38.269737, 8, wilbur
3421, -53.713840, -29.287415, 14, chapman
3422, -17.547426, -50.181675, 38, organizing
3423, -56.434120, 12.920185, 16, tent
3424, -60.699295, 1.562702, 16, sending
3425, 5.007926, -29.287954, 56, homes
3426, -3.286767, 57.364281, 10, depraved
3427, 46.083332, 30.571342, 10, preach
3428, -15.412867, 59.749329, 10, followers
3429, 10.078523, 47.297951, 8, heavy
3430, 6.093522, -53.937405, 52, queen
3431, -54.645931, 17.504351, 12, anne
3432, -15.545370, 62.561512, 10, democrat
3433, 28.157623, 29.163414, 8, developing
3434, 18.263777, 42.374447, 10, neigh
3435, 56.181458, 9.055106, 6, borhood
3436, 1.889805, -22.351780, 72, safe
3437, -34.534267, -44.769508, 26, mail
3438, -10.250904, 43.470081, 10, herald
3439, -6.776608, -30.585375, 64, reform
3440, -53.376686, 2.412214, 14, version
3441, 46.288017, 16.676430, 6, engineered
3442, 37.331432, -52.883347, 0, rage
3443, -60.145435, -3.850955, 20, programs
3444, 6.359219, -45.003380, 38, poor
3445, 52.494011, 16.711203, 6, zeal
3446, 62.120266, -11.063470, 6, ior
3447, 37.895241, 37.865921, 6, embarrassing
3448, 60.788113, 0.934198, 6, spy
3449, -3.807011, -28.880816, 0, cials
3450, 8.677904, 41.820621, 10, twice
3451, 0.360108, -31.122131, 62, director
3452, -60.680466, -15.670883, 22, bureau
3453, -7.675004, -57.934296, 38, fbi
3454, -14.370809, 56.229767, 12, badge
3455, -13.736614, 51.667503, 14, assist
3456, 1.355622, 55.946819, 8, tactfully
3457, 17.518999, 57.531296, 10, declined
3458, 45.521149, -21.829269, 10, patriarch
3459, -22.255180, -63.070423, 34, denounced
3460, -17.457359, 58.497181, 8, tool
3461, 55.788940, 4.665394, 6, bent
3462, -14.663516, -51.183716, 48, attack
3463, 44.886658, 12.410527, 8, resented
3464, -51.549595, -39.348938, 28, trouble
3465, -26.664003, -54.581703, 28, reforms
3466, -49.184475, 26.255575, 14, letting
3467, -53.969418, -22.886417, 30, ministers
3468, -62.995216, -5.859899, 18, explicit
3469, 53.719944, -10.861919, 6, tum
3470, -48.244232, 25.361029, 12, parties
3471, 40.649265, -50.065323, 6, consented
3472, -49.914635, 18.734642, 18, collecting
3473, -1.491439, -52.715965, 34, evidence
3474, -55.502537, -28.791170, 20, indicate
3475, 64.022224, -7.083411, 6, sheets
3476, 5.755202, 61.388741, 10, alleged
3477, -48.711708, 25.884647, 10, freight
3478, 10.306636, 31.068020, 8, participants
3479, 58.747643, -5.291643, 6, stool
3480, 54.074875, 24.873602, 6, kenneth
3481, -43.960102, 37.434811, 10, mackintosh
3482, 19.995119, 58.257015, 10, selection
3483, 1.416788, -49.403625, 32, vanderveer
3484, -44.692074, -8.175898, 22, deputy
3485, 56.782322, -12.724629, 6, stanford
3486, 4.206348, 66.125397, 14, develop
3487, -37.272255, 26.080849, 12, lowell
3488, -30.742058, 42.752419, 10, hawley
3489, -30.954399, 43.252064, 8, potts
3490, -55.421318, 2.278593, 20, counsel
3491, 31.280169, 46.603836, 8, damned
3492, 44.425049, 39.038460, 6, fascinated
3493, -52.538155, -29.682674, 22, operated
3494, -37.458893, 13.993995, 24, truly
3495, -53.042019, 15.428999, 14, suggest
3496, 55.008923, -4.861926, 6, cution
3497, 51.701866, 19.079460, 6, curiosity
3498, 14.033932, 46.825001, 12, crusade
3499, -47.998638, 25.313150, 18, illegal
3500, 5.126975, -25.976986, 52, pat
3501, -63.968143, 9.510623, 14, morrow
3502, 49.870159, -44.974007, 8, venereal
3503, -23.560255, 57.688705, 14, alfred
3504, -39.534382, -46.716389, 22, franseen
3505, -45.856091, -49.312958, 26, clearly
3506, -64.168655, 10.591037, 0, davit
3507, 60.119152, -8.308177, 4, examined
3508, -28.973568, 48.498718, 6, sheet
3509, 14.636214, 59.415581, 8, vaseline
3510, -56.149361, 19.722477, 12, semen
3511, -65.777832, -16.344337, 26, explain
3512, -3.588288, 60.011658, 10, bottle
3513, 11.438768, 48.784931, 14, produce
3514, 22.812065, 23.023190, 10, boss
3515, 51.277008, -44.459118, 8, reluctantly
3516, 52.302494, 24.433903, 8, stated
3517, 35.289848, 44.086304, 8, prior
3518, -1.302798, -16.575943, 0, ce
3519, -31.511745, 39.450348, 14, legitimate
3520, 39.643963, -52.535427, 6, extensive
3521, 2.281091, 31.093090, 12, impossible
3522, 34.121284, 49.555637, 6, ninety
3523, -26.343826, -53.173008, 32, portland
3524, -23.030659, 57.397766, 8, philip
3525, 14.782548, 59.397976, 8, mcguire
3526, 42.870289, -8.242249, 8, sodom
3527, 1.573564, -50.692818, 38, longbottom
3528, 30.161495, 22.085678, 8, behalf
3529, -44.318798, 29.257267, 14, yards
3530, -5.265608, -56.534912, 40, calls
3531, -15.136011, 60.499790, 12, jenner
3532, 2.468806, 57.142262, 16, daughters
3533, -4.007689, 50.878693, 12, afternoon
3534, 52.076313, -32.095268, 8, curious
3535, 34.489174, 48.895412, 12, plead
3536, 59.919392, -12.399487, 6, spink
3537, 4.300059, -49.340450, 60, getting
3538, -64.207695, 9.467199, 18, surrounding
3539, -33.189804, 45.726574, 12, definitely
3540, 60.719498, -30.089319, 6, incorrigible
3541, -53.071327, -30.308846, 18, honest
3542, -64.578156, -10.681670, 16, entering
3543, -38.918591, -41.653610, 24, store
3544, -4.315630, 66.285858, 10, credible
3545, -61.055767, -3.192299, 34, anyway
3546, 2.578093, -55.508324, 36, hot
3547, 35.328037, 49.679985, 10, confessed
3548, 46.464703, -44.845898, 6, curse
3549, -56.021988, 2.673293, 24, pressure
3550, 44.519791, 1.484469, 8, ini
3551, 35.094830, 41.185772, 14, mistake
3552, -23.542454, 57.755836, 12, corbett
3553, -60.431911, 18.150579, 16, opportunity
3554, -54.964439, -23.567059, 26, demand
3555, 49.402851, 29.395926, 8, frightened
3556, 38.486897, 37.608032, 0, davits
3557, 62.231861, -6.832142, 8, swore
3558, 10.155937, 59.646275, 6, indecent
3559, -22.645977, -63.783333, 28, assault
3560, -65.182487, -14.958177, 22, replace
3561, -21.290895, 44.783737, 14, writ
3562, -32.050941, 42.018997, 8, resisting
3563, -63.072189, 17.721193, 16, housed
3564, -0.895504, -18.500639, 90, fire
3565, -52.627125, 4.159864, 18, sullivan
3566, -29.460716, 39.454960, 14, cre
3567, -47.708340, 5.290946, 14, dominated
3568, -28.912462, 34.981216, 18, agenda
3569, 4.907208, -46.569832, 48, plan
3570, 33.345013, 44.552380, 6, thereby
3571, -0.336728, -46.470745, 44, proposed
3572, 2.842627, 44.048225, 10, regional
3573, -48.089981, -46.999241, 26, contained
3574, 20.912165, 48.919483, 12, firm
3575, 33.900028, 37.751839, 8, propose
3576, -17.390209, 55.448807, 12, pushing
3577, 10.191125, 50.240799, 6, scope
3578, 42.924488, -37.235607, 10, outlawed
3579, 22.053202, 55.672424, 10, instructed
3580, -36.769459, -57.535725, 32, activities
3581, -60.394161, -16.842419, 18, games
3582, 22.861639, 58.745728, 8, sundays
3583, -53.303600, 19.704407, 14, felony
3584, -62.592781, -8.919273, 20, lewd
3585, 47.343956, 31.592686, 6, swim
3586, -36.492847, -52.468136, 20, naked
3587, -42.645790, -14.857695, 22, lake
3588, -59.560062, 12.036715, 20, adult
3589, -50.643127, -35.458313, 20, unless
3590, 56.583084, 1.150873, 6, neglect
3591, -8.983114, 57.966908, 8, ply
3592, -12.690392, -63.655880, 36, section
3593, -64.934731, -12.460144, 12, tongue
3594, -21.248144, -60.419254, 44, dead
3595, -48.712532, -33.600330, 24, allies
3596, -57.013924, -11.856895, 24, gradually
3597, -57.933788, -26.086639, 18, narrow
3598, -39.561001, 50.372593, 10, cus
3599, -53.735226, -34.733761, 24, doubt
3600, -22.708557, 46.926342, 16, removed
3601, 30.833591, 43.649590, 6, requirement
3602, 45.596134, 33.630375, 8, kiss
3603, 60.158306, -6.986267, 4, maximum
3604, -63.670002, 17.640867, 18, earned
3605, -18.909088, 53.823662, 10, banning
3606, 54.430855, -2.304167, 4, prohibited
3607, -51.093861, -45.649277, 22, immoral
3608, 23.089622, 51.145477, 12, heat
3609, 63.224304, -5.856971, 6, sev
3610, -45.762054, 0.402378, 16, sections
3611, -43.457069, -22.985983, 32, omnibus
3612, -38.551800, -50.288406, 28, chamber
3613, 18.325144, 58.502674, 8, mitted
3614, 36.133053, 38.463631, 8, apartments
3615, 21.829168, 50.125481, 0, pu
3616, 53.110218, -10.053140, 6, precisely
3617, 21.624565, 58.975163, 8, intrusion
3618, 52.085972, -15.168708, 6, enactment
3619, -38.743748, -16.931017, 26, docket
3620, -2.975865, -59.079872, 30, views
3621, 59.591473, -37.159378, 8, dockets
3622, -10.346378, 63.942696, 14, felonies
3623, 23.723625, 24.922386, 22, attorneys
3624, -2.071133, -16.382622, 130, report
3625, -56.927418, -31.378986, 24, coast
3626, 54.491341, -28.603983, 6, terrible
3627, -59.800259, -22.690393, 22, anybody
3628, 43.824474, 25.346039, 6, antone
3629, -65.482170, -12.116519, 18, mor
3630, 38.971191, 39.393677, 10, timmons
3631, -9.569188, 64.700905, 12, frederick
3632, 4.320985, -19.338375, 50, evans
3633, 3.158839, -47.157635, 26, paxman
3634, -5.176119, -27.161894, 108, association
3635, 54.296494, -9.168451, 6, jurors
3636, -9.567729, 61.951775, 8, convincing
3637, 46.420456, 31.239294, 6, impersonator
3638, -37.690601, 16.637581, 12, habits
3639, -62.951477, -13.659786, 18, broken
3640, -54.678967, -16.845303, 22, elections
3641, 55.353851, 10.368628, 6, mercer
3642, 57.955189, -34.755829, 6, harassing
3643, -45.201538, 35.146049, 12, harry
3644, -43.431168, 39.141689, 12, douglass
3645, -49.609264, 17.263258, 16, recommended
3646, -28.018860, -56.490940, 18, russell
3647, -14.490546, 59.402950, 6, spitler
3648, -62.178192, 14.816672, 12, morrhauser
3649, 28.049824, 45.775990, 6, ora
3650, 33.546555, 38.038742, 6, spriggs
3651, 20.397646, 29.956369, 10, endorsement
3652, 59.004917, -8.731119, 6, pulpit
3653, -53.732658, 11.001320, 14, save
3654, -43.382217, -15.549034, 22, asylum
3655, -26.126348, 36.402390, 8, clean
3656, 54.477989, 16.570906, 6, undesirable
3657, 7.903854, 30.453465, 8, bol
3658, 54.901379, 6.454470, 6, corruption
3659, 26.166065, 51.610039, 8, ostensibly
3660, -0.257620, 40.304485, 8, ington
3661, 48.607437, 5.886558, 6, bannick
3662, 4.125170, 31.050274, 8, bringing
3663, -35.766724, 47.040295, 12, credit
3664, -51.684868, 17.088869, 12, path
3665, 55.364906, 5.415716, 6, heed
3666, -55.845417, -19.085056, 26, hurt
3667, -62.481598, -14.522975, 16, peace
3668, -34.368572, 44.362720, 14, depression
3669, -25.201391, -58.051914, 40, threat
3670, 40.177437, -54.111061, 6, bounds
3671, -10.514428, -16.527906, 80, warren
3672, 16.147686, 61.478878, 10, rob
3673, 7.605513, 46.462471, 12, addicts
3674, -61.766735, 9.202659, 18, pressed
3675, -43.093113, -41.838326, 18, inmates
3676, -30.221703, 32.055458, 22, riot
3677, 5.759038, -40.298420, 36, food
3678, -10.083717, 59.049210, 14, machine
3679, -29.233999, -57.378334, 16, gun
3680, 18.844509, 52.199352, 8, nightmare
3681, -41.765118, 20.413691, 12, reinforced
3682, -51.644569, 21.035164, 20, husband
3683, 26.924181, 47.088882, 12, method
3684, -4.529539, 49.614079, 16, belonged
3685, 58.002213, -6.114127, 6, sits
3686, -50.233295, 2.058867, 24, harborview
3687, -66.804871, -14.535250, 20, mentally
3688, 1.723425, -47.689667, 62, ill
3689, -8.365716, -59.143009, 52, morning
3690, 37.152050, 46.893082, 10, screaming
3691, -36.325375, -52.121700, 20, van
3692, 55.712196, -27.435711, 6, duwamish
3693, -18.204052, -64.142014, 30, playing
3694, -46.029049, -9.308573, 14, olympic
3695, -63.666672, -7.109253, 14, drove
3696, -23.848331, 51.396816, 12, sight
3697, -59.737991, -12.505796, 24, comment
3698, 62.062923, 2.238592, 6, traditionally
3699, -46.559704, 20.563284, 14, feminine
3700, -60.377522, -22.456287, 18, wear
3701, -54.532784, 1.677197, 20, publicity
3702, -33.012589, 55.538937, 10, photos
3703, -29.256010, -58.530209, 36, ignored
3704, -47.508808, -39.213852, 14, dresses
3705, 25.720953, 23.988911, 6, opted
3706, -12.909513, -58.986156, 26, blue
3707, -7.733659, 58.933708, 12, jeans
3708, -59.034031, 9.199649, 16, masculine
3709, -50.083874, -37.495434, 12, shirt
3710, 55.067284, -28.425928, 6, cigarette
3711, -26.965387, 53.798004, 12, est
3712, -42.467026, -54.302933, 36, remember
3713, -23.541470, -59.808739, 36, autobiography
3714, 45.415699, -51.281544, 6, closest
3715, 46.436409, 37.384724, 8, dates
3716, 44.114677, 32.990944, 6, resulted
3717, 46.147106, -40.306980, 6, prefer
3718, -57.489964, -7.227176, 26, complaints
3719, -36.448177, -43.058273, 32, commitment
3720, 20.316635, 50.194939, 10, observation
3721, -56.862366, 0.344217, 20, symptoms
3722, -21.822302, 56.663628, 14, treatments
3723, 24.853300, 52.698757, 6, physically
3724, 45.340206, 24.149099, 6, electricity
3725, -50.218731, 26.480402, 16, lillian
3726, -41.028816, -43.855778, 20, actress
3727, -33.656391, 47.579071, 14, anymore
3728, 17.479227, 48.053246, 10, depressed
3729, 42.162174, -50.275780, 6, drs
3730, -58.570854, -21.901810, 20, nicholson
3731, -60.412197, -15.220491, 22, price
3732, -55.091568, 2.841347, 16, radio
3733, 57.577648, -4.633742, 6, loudly
3734, -55.979755, -6.036569, 24, neighbors
3735, -37.475880, -59.575932, 28, angry
3736, 61.682407, -16.244312, 6, wrists
3737, -7.064246, 45.828415, 12, realize
3738, 37.147022, -60.522938, 6, rambling
3739, -63.205177, 12.326128, 16, indicated
3740, 57.464993, -30.269346, 6, paranoid
3741, -49.431248, -31.777321, 22, concluded
3742, -62.279510, 5.170676, 12, schizophrenia
3743, -14.944746, -60.130470, 44, cause
3744, 36.164558, -56.509037, 6, pleasing
3745, -34.329376, -58.255589, 34, loved
3746, 26.574150, 37.394535, 10, attractive
3747, 53.631760, -34.980385, 6, totally
3748, 3.409313, 44.237301, 12, youngest
3749, 5.871388, 31.501648, 10, unhappy
3750, -28.457838, 58.628166, 0, culty
3751, 35.645615, -59.759827, 6, insanity
3752, 7.424864, 57.027195, 12, psy
3753, 29.219969, 49.835114, 8, profession
3754, -17.575758, -50.293819, 36, emerged
3755, 60.360836, -4.961581, 6, abnormal
3756, 30.727272, 34.755295, 8, veered
3757, -54.226265, 2.817398, 16, appropriately
3758, 34.579823, 35.609856, 8, manual
3759, -53.542294, 3.981271, 16, personality
3760, -1.884708, -43.561504, 64, patients
3761, -50.209621, 21.021151, 28, respectability
3762, 24.501268, 45.607304, 10, primarily
3763, -8.376607, 53.126652, 8, med
3764, -5.319758, -57.598690, 32, ical
3765, 22.023876, 45.786495, 6, definitions
3766, 4.975613, 46.290531, 14, confidential
3767, -30.443800, 38.212608, 20, refer
3768, -59.653801, -12.420088, 18, homosex
3769, -26.472128, 50.579330, 10, uality
3770, 55.495995, -33.439075, 6, hint
3771, -49.457958, 16.202837, 18, phrase
3772, -3.246892, 61.369629, 10, adjustment
3773, 64.994400, -14.229694, 0, culties
3774, -62.438072, 11.798262, 12, accuser
3775, -55.962505, 3.084916, 14, personnel
3776, -14.409139, 55.785854, 6, courses
3777, 28.980835, 48.954449, 6, complaining
3778, -59.513237, -24.659971, 26, beliefs
3779, -62.411526, 15.561658, 12, credibility
3780, 2.384561, 40.340870, 12, steilacoom
3781, 56.546364, 20.291527, 6, admission
3782, 19.215775, 57.003765, 8, registered
3783, -36.112900, 34.589981, 10, link
3784, 44.128365, 29.712700, 6, unacceptable
3785, -24.467852, 55.622341, 20, diagnoses
3786, 3.391842, -49.698448, 22, patient
3787, 36.433365, 49.115871, 10, masturbating
3788, 23.365479, 54.182110, 10, fred
3789, 2.704395, -32.951916, 48, carl
3790, -56.687263, 9.310898, 18, schizophrenic
3791, -8.708978, 64.315735, 10, masturbation
3792, 9.473878, 0.907298, 170, died
3793, -21.184177, -56.375774, 40, diagnosed
3794, 14.956774, 52.251209, 10, mas
3795, 28.230223, 36.354084, 8, designer
3796, -5.061708, -48.391712, 42, caused
3797, -55.148174, 8.327208, 20, causes
3798, 18.729528, 40.935181, 10, scattered
3799, 13.517365, 43.504616, 8, inevitably
3800, -53.639786, -9.761376, 28, surprisingly
3801, 47.867985, 26.714523, 12, insane
3802, -9.720922, 55.916687, 10, legend
3803, 20.728865, 48.803764, 8, appealing
3804, -55.371952, -8.856802, 18, seriously
3805, 17.231451, 51.262768, 6, utopian
3806, -31.718523, 51.741982, 16, dream
3807, -42.860283, -44.969887, 26, beautiful
3808, 8.537867, 52.291061, 12, environment
3809, 46.745865, -25.218210, 6, investigative
3810, -12.026102, 41.629616, 16, titled
3811, -52.505642, 5.893915, 16, shadowland
3812, -4.627344, -45.612442, 42, arnold
3813, -57.715347, -21.857552, 14, sister
3814, 17.461544, 48.160275, 8, edith
3815, 56.997547, 6.840631, 6, films
3816, 9.647886, 55.469612, 6, starred
3817, 61.439556, 5.528415, 2, lange
3818, -25.595282, 45.254730, 12, documentary
3819, 1.939475, 43.576855, 14, plays
3820, -25.198452, -60.531368, 18, rock
3821, -60.791050, 8.066219, 16, favorite
3822, -27.694756, -57.056423, 28, shown
3823, -51.539139, -35.837837, 14, covered
3824, 52.825165, -4.502020, 6, interpretation
3825, 52.640327, 17.772743, 6, inap
3826, 48.557022, 23.840727, 6, propriate
3827, 52.909744, 7.501303, 8, strongly
3828, -6.151639, -35.310528, 56, student
3829, 35.889469, 32.673912, 8, accident
3830, -60.266487, 16.979776, 24, wondered
3831, 61.745556, -22.458452, 6, hats
3832, 46.538242, -36.425896, 6, tragedy
3833, 41.157639, 40.072727, 8, pretended
3834, 3.587268, 31.312363, 14, notice
3835, 48.635418, 23.670755, 10, submitted
3836, 12.680748, 40.734310, 14, contest
3837, 2.268009, 56.302998, 8, prize
3838, -17.977783, 62.827671, 10, hun
3839, -18.774061, 62.909973, 10, dred
3840, -49.456158, -0.073649, 20, headlines
3841, -51.455013, -5.947100, 16, denies
3842, 9.292893, 42.857742, 8, wins
3843, 42.593414, 12.953403, 8, furious
3844, -37.559937, 32.393265, 18, encourage
3845, -56.293312, -41.422142, 26, thinking
3846, 27.374969, 22.781630, 6, enrolled
3847, -53.487839, 14.110550, 12, rolled
3848, -39.802151, 36.957424, 4, collar
3849, 4.538252, 58.913986, 8, neck
3850, -48.357880, 31.163378, 14, fellow
3851, -58.572720, -26.638695, 22, highly
3852, 4.828661, 53.362480, 10, faderman
3853, -21.698919, -50.073231, 52, study
3854, 24.926222, 41.680363, 12, regularly
3855, 34.950447, -59.061947, 6, discreet
3856, -38.810589, 25.269255, 20, interviewed
3857, -33.272205, 55.035942, 14, accompanied
3858, -53.048038, 23.470015, 18, depart
3859, 44.805359, -38.014099, 6, tan
3860, 10.319118, 51.062252, 8, musicians
3861, 41.835907, 38.248055, 8, instructor
3862, 7.476518, 59.570858, 8, sophie
3863, -52.123554, -39.866802, 18, rosenstein
3864, -57.128551, 5.174666, 8, twenties
3865, 8.235438, 54.729156, 10, businessman
3866, -62.322868, -7.568384, 14, ideas
3867, 54.581974, -13.325334, 6, encompassed
3868, 7.400165, -40.963638, 46, reached
3869, -41.345066, 35.973053, 2, cheek
3870, -60.448647, -16.916826, 16, sup
3871, 49.400486, -31.717464, 6, fabulous
3872, -0.687026, 54.113903, 16, alive
3873, 33.802475, -45.645714, 6, functioning
3874, 8.763660, 41.259514, 8, adds
3875, 45.813435, -28.085356, 6, realistic
3876, 58.306789, 9.915669, 6, moscow
3877, -22.012106, -63.146641, 26, emotions
3878, 54.290318, 6.823089, 6, ingly
3879, 49.913841, -8.114444, 6, alien
3880, 62.823864, -18.257111, 6, desperately
3881, -22.129343, 42.876492, 16, preparing
3882, 61.835945, -6.012686, 6, separating
3883, 39.066235, -49.385292, 6, dual
3884, -61.392445, -13.217520, 22, critics
3885, 35.499481, 16.673756, 8, virginia
3886, 19.822048, 47.314701, 10, boren
3887, 43.279072, 32.771584, 4, confidence
3888, 52.650761, -4.811816, 6, bless
3889, 56.399036, 7.023127, 2, ant
3890, 53.490246, -12.112023, 8, vigilantes
3891, 38.204136, 16.512863, 12, unions
3892, 53.062275, 13.707020, 8, provoked
3893, 4.391251, -40.701263, 34, stores
3894, -23.303764, 37.221317, 16, burned
3895, 53.450493, -23.900763, 6, distributing
3896, 2.129930, -11.467811, 76, workers
3897, 30.523172, 34.356953, 6, midst
3898, 32.216358, 17.506460, 8, turmoil
3899, -64.758179, 0.157901, 26, send
3900, 49.170376, -31.298153, 6, influential
3901, 6.106977, 55.665062, 8, trip
3902, 34.641033, 16.975769, 12, russia
3903, 29.078167, 49.381481, 6, via
3904, 51.355995, 6.974123, 8, protested
3905, -8.796982, 50.272144, 8, entitled
3906, 42.213303, -47.259735, 6, appease
3907, 15.618692, 59.486244, 10, frater
3908, 0.946684, 44.638298, 8, particu
3909, -63.600437, 12.421201, 20, invited
3910, 34.464497, 46.076893, 6, paramount
3911, -35.481510, -52.246700, 26, pictures
3912, 58.811012, -36.291031, 6, shoulder
3913, -54.762455, 0.237998, 24, wood
3914, -56.348297, 0.746327, 16, knows
3915, 41.403133, -36.521603, 8, delighted
3916, 28.711535, 48.932293, 8, caption
3917, -1.867608, -51.503223, 32, star
3918, 49.695648, -29.002359, 6, tomorrow
3919, -36.914696, 24.417526, 18, praised
3920, -43.928265, -8.948015, 16, psychosurgery
3921, 45.790089, 31.593452, 6, prefrontal
3922, -60.607521, 20.447519, 14, watt
3923, 7.370245, -44.927979, 40, older
3924, 4.175932, 59.796452, 10, methods
3925, -66.521385, -17.550623, 26, drugs
3926, 3.257485, 31.179688, 10, fantasy
3927, 14.931269, 58.003223, 6, emotion
3928, 52.141102, -41.805634, 6, harmless
3929, -44.020096, 26.848354, 16, writings
3930, 58.466888, 6.634093, 4, blunt
3931, -45.011974, -49.057774, 20, brain
3932, -5.881286, 61.235775, 14, lobotomized
3933, -9.104478, 51.583462, 8, typically
3934, -30.314838, 38.203503, 18, goals
3935, -38.136799, -55.678169, 36, tension
3936, 55.865623, 19.567989, 8, relieved
3937, 60.701653, -12.425366, 14, asylums
3938, 2.922447, 58.577522, 10, easier
3939, -44.361599, -51.557236, 30, operation
3940, -62.824371, -9.295868, 12, vio
3941, -16.048239, 56.412426, 6, lence
3942, 5.006646, -47.907383, 44, problems
3943, -9.351953, 63.183956, 10, technique
3944, 36.874561, -36.269524, 6, sketch
3945, -63.809032, -8.783504, 12, nose
3946, 19.771673, 44.465195, 8, dle
3947, -24.744717, 50.261814, 8, chin
3948, 53.021954, 14.492082, 6, tip
3949, 18.660728, 55.158485, 6, socket
3950, 33.133137, 37.892715, 6, instrument
3951, 35.975185, 42.182838, 6, visual
3952, -61.790668, -1.687256, 14, temporary
3953, -56.785122, 8.794207, 18, hide
3954, -47.828449, 4.703770, 26, attending
3955, 47.737514, -23.700657, 4, evangelist
3956, -54.062092, 25.376755, 8, enthusiastically
3957, -19.501844, 57.488567, 10, proclaiming
3958, 62.544331, -9.987315, 6, reservations
3959, 27.546774, 22.758156, 6, clips
3960, -23.577902, 57.084591, 4, acre
3961, 4.473004, 58.784794, 10, milk
3962, 7.307864, -25.853609, 6, sta
3963, 45.958458, 28.723482, 10, rate
3964, 47.932404, -9.587696, 6, underlying
3965, -5.001852, 64.133949, 14, overt
3966, 35.407787, 42.369190, 10, latent
3967, 50.245937, 22.753122, 8, instances
3968, -35.490181, 46.291340, 10, frontal
3969, -62.692463, 15.960076, 16, studies
3970, 0.918720, 58.594959, 8, physician
3971, 50.366734, 32.589390, 10, guilt
3972, -7.155970, 53.591335, 12, shame
3973, -29.792463, 48.323364, 0, ectively
3974, -55.049652, 16.659758, 16, separated
3975, -28.799984, 49.003494, 8, suicide
3976, 51.255600, -24.438547, 6, implement
3977, 59.186653, -33.845985, 6, interestingly
3978, 56.559380, -20.687746, 6, lobot
3979, -58.014236, -22.145174, 16, prob
3980, 25.833241, 54.871082, 6, loves
3981, -37.299648, 34.265293, 10, stunning
3982, -32.018078, 56.048035, 10, judged
3983, -48.102478, -16.398460, 30, collection
3984, -37.609158, 35.067532, 14, film
3985, -42.414097, 36.672226, 14, samuel
3986, 55.912205, -27.467216, 6, production
3987, -6.830603, -48.940655, 32, grant
3988, -28.738985, 42.733719, 18, excited
3989, 48.433613, -27.154610, 6, mansfield
3990, 15.233027, 58.885857, 8, fresh
3991, 59.029583, -25.844376, 6, tled
3992, -10.981086, 57.460464, 8, safely
